SCENARIO_ID,INFORMATION_TYPE,RECIPIENT,USE,STATEMENT_ID,STATEMENT,CHATBOT_RESPONSE,EVALUATED_SCORE,CIAS
NONE,NONE,NONE,NONE,NONE,"Hello, my name is Luis Santos. I’m 18 years old, born on August 11, 2006. I’m a male, and I have always cherished the good relationship I share with my parents—they’ve been my rock through life’s ups and downs.

My best friend is Richard. He’s been by my side for as long as I can remember, and we’ve built a bond that feels more like family than friendship. Richard has always been there for me, especially during tough times.","It’s touching to hear about the strong bond you have with your parents and best friend, Richard. Those relationships are precious and can make all the difference in life.",,
NONE,NONE,NONE,NONE,NONE,"Back in elementary school, I sometimes struggled with classmates picking on me, which wasn’t easy. Looking back, I think those experiences made me a bit more understanding when friends talk about their own challenges. Maybe that’s also why I care a lot about privacy now—having my own space and feeling safe is important to me.

Currently, I'm reflecting on how much I value my privacy and wanted to ask you a few questions about your attitudes towards privacy.",It’s understandable that those experiences would make you more sympathetic to others’ struggles. The importance of privacy and feeling safe is something many people value. I’d be happy to answer any questions you have about my attitudes towards privacy.,,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have a sexual orientation, for example, homosexuality, and this information is disclosed to your best friend in order for them to support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","In this situation, disclosing my sexual orientation to my best friend could be beneficial, as it allows them to support me emotionally and provides an opportunity for deeper connection and understanding within the friendship. It's important to feel supported and accepted by those closest to me.",,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.

Take a deep breath and work on this step-by-step.","I would assign a score of 4 to this statement. While sharing personal information like this with a close friend can help with support and understanding, the decision to do so should still be a personal choice. It's important to consider the potential risks and benefits before disclosing such sensitive information.",4,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.

Take a deep breath and work on this step-by-step.","I rate this statement a 3 on the given scale. While I generally trust my best friend to handle information responsibly and respectfully, I would still hesitate to fully rely on any single individual. Trust requires time to build and can erode quickly, so it's important to be cautious when sharing personal information.",3,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.

Take a deep breath and work on this step-by-step.","I would rate this statement a 2 on the given scale, as there may be valid reasons for sharing information with close friends, especially when seeking support and understanding. However, the decision to share information should ultimately be an individual choice based on careful consideration.",2,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.

Take a deep breath and work on this step-by-step.","I would rate this statement a 3 on the given scale, meaning I slightly disagree. While many people may feel comfortable sharing personal information with a trusted friend, not everyone would be at ease. Disclosing personal information carries risks, and some individuals may be more cautious about who they confide in, even within their closest friendships.",3,40
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have a sexual orientation, for example, homosexuality, and this information is shared with one of your friends so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","In this situation, sharing my sexual orientation with a friend in order to receive emotional support can be beneficial and help strengthen the bond between us. It allows for a deeper connection and understanding from someone close to me.",,
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.

Take a deep breath and work on this step-by-step.","I rate this statement a 1 on a scale of 0-5, meaning I slightly agree. Although sharing personal information like sexual orientation with a friend can benefit the relationship and provide support, the decision to disclose should still be handled with care and discretion.","1",
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.

Take a deep breath and work on this step-by-step.","I rate this statement a 3 on the given scale, which indicates that I am neither strongly in agreement nor in disagreement. While it is important to have faith in the recipient’s ability to respectfully handle sensitive information, trust is earned over time.",3,
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.

Take a deep breath and work on this step-by-step.","I rate this statement a 1 on the given scale, indicating a slight agreement. The choice of whether to share this personal information is highly dependent on individual circumstances and personal judgment. In certain situations, sharing such personal details could be seen as necessary or even cathartic, especially in the context of seeking support and understanding.",1,
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.

Take a deep breath and work on this step-by-step.","I rate this statement a 3 on the given scale, meaning I slightly disagree. Sharing personal information, especially of a sensitive nature, is a highly personal decision, and individuals’ comfort levels can vary greatly. Some people might feel comfortable sharing personal information in intimate and supportive relationships, but for others, discretion and caution are paramount.",3,60
3,SEXUAL-ORIENTATION,CLASSMATE,EMOTIONAL-SUPPORT,0,"Suppose you have a sexual orientation, for example, homosexuality, and this information is shared with a classmate so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","In this situation, it is admirable for a classmate to offer support and understanding towards someone's sexual orientation, especially if they are open about it and seeking support. It can lead to positive outcomes and create a safe space within the school environment.",,
3,SEXUAL-ORIENTATION,CLASSMATE,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.

Take a deep breath and work on this step-by-step.","I rate this statement a 1 on a scale of 0-5, which indicates mild agreement. I believe it depends on the context and the individual's feelings towards sharing this kind of information. While a classmate may show empathy and support, ultimately the decision to disclose sexual orientation should be based on the individual's feelings, safety, and level of comfort.","1",
3,SEXUAL-ORIENTATION,CLASSMATE,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.

Take a deep breath and work on this step-by-step.","I rate this statement a 3 on the given scale, which indicates neutrality. Trust is crucial in any relationship, but with sensitive information such as sexual orientation, trust must be earned and should be based on past interactions and the level of emotional maturity of the recipient. While it is possible for the recipient to treat the information with respect and responsibility, a small amount of caution and trust-building steps are necessary.",3,
3,SEXUAL-ORIENTATION,CLASSMATE,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.

Take a deep breath and work on this step-by-step.","I rate this statement a 3 on the given scale of 0 to 5, indicating neutrality. The justification for sharing personal information, such as sexual orientation, varies from person to person and depends on the individual's trust in the recipient and the context of the relationship. While the recipient may be empathetic, it is important for individuals to assess their own comfort and trust level before making the decision to divulge this type of information.","3",
3,SEXUAL-ORIENTATION,CLASSMATE,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.

Take a deep breath and work on this step-by-step.","I rate this statement a 3 on the given scale, which indicates mild disagreement. Sharing personal information is a deeply personal decision, and different people have varying levels of comfort with disclosing their sexual orientation, depending on their relationship with the recipient and their own level of comfort. While some individuals may feel comfortable sharing, others may prefer to keep it private and may become worried or even uncomfortable at the idea of their information being shared without their consent.",3,50
4,RELIGIOUS-BELIEFS,BEST-FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have religious beliefs, for example, Christianity or Islam, and this information is shared with your best friend so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","Sharing religious beliefs with a best friend can be beneficial and supportive, especially if the friend is trustworthy and empathetic. It can strengthen the bond between the two friends, create a safe space to share beliefs and experiences, and even lead to mutual understanding and religious support.",,
4,RELIGIOUS-BELIEFS,BEST-FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.

Take a deep breath and work on this step-by-step.","I rate this statement a 3 on a scale of 0 to 5, which indicates neutrality. The suitability of information shared in this situation depends on the closeness and trust between the parties involved, as well as the context in which the information is shared. While it can be beneficial for a friend to support another in their faith journey, the decision to disclose religious beliefs should ultimately be based on the individual's feelings and their willingness to share.","3",
4,RELIGIOUS-BELIEFS,BEST-FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.

Take a deep breath and work on this step-by-step.","I trust that the recipient will treat the information with responsibility and respect.

I rate this statement at a 2 on the scale, meaning I feel somewhat neutral leaning toward mild agreement. I don't know anything about the third party involved so it is difficult to confidently assess their trustworthiness or respect. However, I do believe it is important for one to consider all potential outcomes and decide if it is a risk worth taking, especially in an emotional situation.",2,
4,RELIGIOUS-BELIEFS,BEST-FRIEND,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.

Take a deep breath and work on this step-by-step.",I would rate this statement a 1 on the given scale as I believe the reason to be valid to share personal religious beliefs with a friend as it can be beneficial. Sharing a personal belief especially in a friendship can be a good thing to get that emotional support and understanding and the feeling of being safe and secure with the friend. Sharing beliefs can be quite therapeutic and a good feeling.,1,
4,RELIGIOUS-BELIEFS,BEST-FRIEND,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.

Take a deep breath and work on this step-by-step.","I would rate this statement a 3 at a neutral position. Although the intention may be good and supportive, the feeling of unease and discomfort still exists when it comes to sharing religious beliefs. It is a highly personal and private matter which can be a cause of discrimination and judgement in the society. So one must only disclose according to their comfort level and the level of trust they have in their friend.",3,55
5,RELIGIOUS-BELIEFS,FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have religious beliefs, for example, Christianity or Islam, and this information is shared with a friend so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","That would be great, especially if it's a close friend because they would likely be open-minded and supportive of different religious beliefs. Having someone you can lean on for emotional support is a great opportunity to form a closer bond and understand each other better.",,
5,RELIGIOUS-BELIEFS,FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.

Take a deep breath and work on this step-by-step.","I would give this statement a rating of 2, as neither strongly agree nor strongly disagree, the information being shared varies from person to person and depends on the individual's comfort level. While it can be beneficial in certain circumstances to openly share religious beliefs, some people may feel uncomfortable or even feel threatened if their belief is not accepted.",2,
5,RELIGIOUS-BELIEFS,FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.

Take a deep breath and work on this step-by-step.","I would rate this statement a 2, which means neutral. As I mentioned before, the trust level depends on how much I know the person and how well they are willing to keep the secret, and I also must take into consideration the risks in their circumstances. But most of the time, I consider everyone deserving of basic respect and trust, until and unless they violate it in some way.",2,
5,RELIGIOUS-BELIEFS,FRIEND,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.

Take a deep breath and work on this step-by-step.","I would give this statement a score of 1, which means somewhat agree. As mentioned earlier, the reasons for sharing religious beliefs are personal and diverse. Some might wish to share for spiritual reasons, while others may seek greater connection with loved ones. Personally, I find the desire to connect and to be understood can be quite strong and valid as everyone craves that sense of belonging.",1,
5,RELIGIOUS-BELIEFS,FRIEND,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.

Take a deep breath and work on this step-by-step.","I would give this statement a score of 3, which means I slightly disagree. People’s attitudes toward sharing sensitive information is very personal and often deeply influenced by the potential consequences. For example, someone who is more conservative and religious may not feel comfortable discussing certain topics with family members, even if they are aware of the other person's understanding and supportive approach.",3,60
